Gene	ckcc_reference/TCGA-MP-A4T4-01	ckcc_reference/TCGA-KK-A8IG-01	ckcc_reference/TCGA-A8-A09Z-01	ckcc_reference/TCGA-DD-AAW1-01	ckcc_reference/TCGA-YL-A8SB-01	ckcc_reference/TCGA-HC-7817-01	ckcc_reference/TCGA-06-0649-01	ckcc_reference/TCGA-C5-A1BE-01	ckcc_reference/TARGET-21-PATISD-09	ckcc_reference/TCGA-K4-A5RH-01
EEF1A1P7	1.74699997902	2.80220007896	2.40470004082	2.79600000381	2.89350008965	2.40240001678	0.0	1.31970000267	4.07840013504	1.96370005608
EEF1A1P8	0.0	2.57500004768	1.9960000515	1.56509995461	1.68369996548	3.40820002556	0.0	1.98290002346	4.06629991531	0.496499985456
EEF1A1P9	5.40030002594	6.20329999924	6.37039995193	5.320499897	6.55730009079	7.51510000229	3.14860010147	5.04580020905	5.9906001091	6.24030017853
EEF1A2	13.5076999664	11.9246997833	12.9413003922	11.498000145	10.369099617	12.7757997513	10.662899971	3.93280005455	0.0	5.29309988022
EEF1B2	12.945599556	12.9638996124	13.4556999207	13.0776996613	13.0413999557	13.1024999619	13.2166996002	12.7403001785	15.8923997879	12.693400383
EEF1B2P1	0.0	0.0	0.0	0.0	0.0	0.799799978733	1.01820003986	0.0	5.58699989319	0.0
EEF1B2P3	4.76929998398	5.71619987488	6.27610015869	5.44159984589	5.51060009003	6.96379995346	7.51550006866	5.42119979858	10.7469997406	5.61149978638
EEF1B2P6	2.03320002556	2.62220001221	2.9767999649	0.0	2.23550009727	2.77189993858	3.32119989395	2.14249992371	7.23040008545	2.54489994049
EEF1B2P7	1.35070002079	0.869000017643	0.0	0.0	0.79699999094	0.0	0.0	0.0	2.04780006409	0.0
EEF1DP1	2.05480003357	4.834400177	3.15650010109	4.01539993286	3.30220007896	4.35220003128	1.59959995747	2.43420004845	5.01630020142	2.69709992409
EEF1DP2	3.18600010872	0.0	2.77279996872	2.41389989853	1.29439997673	2.66989994049	3.08960008621	0.0	5.28049993515	0.0861999988556
EEF1DP3	2.4986000061	1.4076000452	3.87980008125	0.0	0.79699999094	2.14709997177	2.0164000988	1.30820000172	2.86190009117	1.15869998932
EEF1DP4	2.28570008278	3.07690000534	0.0	0.985099971294	0.79699999094	1.61240005493	4.19049978256	0.98860001564	3.3791000843	2.75530004501
EEF1DP7	1.35070002079	0.869000017643	0.0	0.0	0.0	0.0	0.0	0.0	5.14900016785	0.496499985456
EEF1E1P1	0.82800000906	1.4076000452	0.0	0.0	0.0	0.0	2.33940005302	0.0	0.0	0.871800005436
EEF1GP1	2.4986000061	1.4076000452	1.48010003567	0.0	1.98179996014	0.0	0.0	0.0	0.0	0.865299999714
EEF1GP5	2.03590011597	2.10630011559	1.48010003567	0.985099971294	1.30739998817	1.90439999104	1.0109000206	0.98860001564	3.3791000843	1.15869998932
EEF1GP7	0.0	0.0	0.0	0.0	0.79699999094	0.0	0.0	0.0	0.0	0.0
EEPD1	7.70030021667	9.95409965515	11.1288003922	9.92710018158	9.18150043488	9.353099823	10.3447999954	9.32139968872	8.34630012512	8.01229953766
EFCAB1	7.64550018311	5.68410015106	0.0	3.77950000763	9.13119983673	5.76819992065	11.4183998108	3.67930006981	0.0	0.865299999714
EFCAB10	6.85909986496	3.62220001221	1.58140003681	1.6928999424	4.94729995728	3.25909996033	8.40629959106	2.73329997063	1.41219997406	3.59899997711
EFCAB12	6.66919994354	8.91530036926	4.32840013504	8.26469993591	9.79710006714	7.50839996338	8.03289985657	2.56590008736	4.05950021744	3.4946000576
EFCAB13	6.37799978256	5.48549985886	3.87980008125	6.27419996262	6.9826002121	5.92299985886	5.15049982071	5.62139987946	9.33360004425	5.59259986877
EFCAB2	7.03599977493	6.90539979935	6.79120016098	7.80870008469	8.22579956055	7.02890014648	9.27369976044	6.65380001068	8.82699966431	9.39210033417
EFCAB3	0.0	0.0	0.68029999733	0.0	0.827199995518	0.0	0.0	0.586899995804	0.0	0.0
EFCAB5	1.73360002041	3.55380010605	2.19519996643	1.56509995461	1.98179996014	2.53640007973	3.60500001907	2.88709998131	4.73740005493	2.09990000725
EFCAB6	6.80550003052	6.8357000351	6.20520019531	5.75190019608	7.1779999733	6.66020011902	7.29780006409	4.97779989243	0.0	4.42910003662
EFCAB6-AS1	0.0	0.0	1.48010003567	0.0	0.79699999094	1.2460000515	0.0	0.577300012112	0.0	0.0
EFCAB7	7.38950014114	7.728099823	7.63269996643	6.39949989319	8.07009983063	7.91739988327	9.58399963379	8.42840003967	8.4141998291	7.32929992676
EFCAB8	3.82559990883	1.4076000452	2.52920007706	0.0	2.62339997292	2.14709997177	1.59959995747	2.1521999836	0.0	1.79289996624
EFCC1	6.14499998093	7.70349979401	9.93220043182	5.14079999924	8.10509967804	6.96750020981	5.30670022964	3.62280011177	8.49160003662	5.13339996338
EFEMP1	12.4062004089	11.2109003067	14.3240003586	7.06829977036	12.3080997467	11.5071001053	15.049200058	9.92840003967	0.0	11.4039001465
EFEMP2	10.8157997131	10.8620996475	8.94069957733	7.31010007858	11.0537004471	11.0011997223	11.711400032	8.22270011902	6.7906999588	11.6259002686
EFHB	6.33710002899	4.98089981079	3.75789999962	2.97379994392	6.19519996643	5.46630001068	7.04400014877	2.1521999836	4.30810022354	2.09990000725
EFHC1	9.28600025177	8.73400020599	8.64210033417	6.9359998703	10.182100296	9.04749965668	11.1709003448	8.2923002243	10.0697002411	8.92300033569
EFHC2	6.65819978714	6.2673997879	2.19519996643	0.0	7.07130002975	7.07410001755	9.53549957275	5.28149986267	9.79720020294	2.23189997673
EFHD1	8.67510032654	8.77810001373	14.4523000717	11.6472997665	7.73729991913	7.7203001976	11.8051996231	7.01620006561	3.9170999527	6.88380002975
EFHD2	11.8698997498	10.80189991	11.5811004639	11.3591003418	11.1658000946	11.4809999466	11.0600004196	11.593000412	9.39869976044	12.6337995529
EFNA1	11.1963996887	12.1913995743	13.5883998871	13.7434997559	11.5145998001	11.9931001663	10.44810009	12.6054000854	7.74259996414	10.1722002029
EFNA2	0.82800000906	1.79879999161	0.0	6.57019996643	0.0	0.753499984741	4.34259986877	0.577300012112	0.0	0.0
EFNA3	9.06980037689	5.94610023499	7.83470010757	5.05840015411	7.2842001915	7.11749982834	8.65839958191	11.042599678	6.19180011749	7.24329996109
EFNA4	9.34379959106	8.93970012665	8.43389987946	8.57369995117	8.88560009003	8.91230010986	8.58780002594	9.77799987793	6.85080003738	9.14009952545
EFNA5	9.01700019836	8.07019996643	8.30370044708	2.55999994278	7.98000001907	9.83699989319	5.82880020142	8.25559997559	2.51149988174	8.22329998016
EFNB1	9.2515001297	9.07199954987	9.79459953308	10.2680997849	9.71590042114	9.66240024567	9.91810035706	13.1062002182	8.606300354	11.1897001266
EFNB2	9.76229953766	11.7571001053	11.7123003006	9.26930046082	12.1148004532	10.6073999405	10.1752996445	11.9271001816	4.78900003433	11.0797996521
EFNB3	7.64550018311	5.12449979782	2.37179994583	2.55999994278	8.29319953918	7.70139980316	10.5715999603	4.06589984894	6.33869981766	9.0670003891
EFR3A	12.5920000076	11.1607999802	12.103099823	13.0509996414	11.5504999161	11.7070999146	11.0770998001	10.9469003677	8.44690036774	10.8842000961
EFR3B	7.01020002365	6.49599981308	5.74139976501	4.05929994583	5.6343998909	5.69369983673	10.5005998611	5.71899986267	0.0	6.77430009842
EFS	9.84850025177	9.61030006409	5.55259990692	2.55999994278	11.0922002792	9.33940029144	10.0427999496	11.880399704	0.0	12.3872995377
EFTUD1P1	0.0	0.0	1.98290002346	0.0	0.0	0.765200018883	0.0	0.647000014782	0.0	2.42309999466
EGF	9.03199958801	8.88539981842	3.87980008125	0.0	8.625	7.33540010452	7.46460008621	5.04390001297	6.54650020599	4.7920999527
EGFEM1P	1.35070002079	0.869000017643	0.0	0.0	0.79699999094	0.0	5.06549978256	1.98290002346	0.0	0.0
EGFL6	9.22749996185	5.31629991531	4.28490018845	3.29500007629	5.54610013962	4.5202999115	4.34259986877	9.40439987183	4.51999998093	9.15180015564
EGFL7	10.6503000259	10.5016002655	10.6307001114	9.8123998642	10.1812000275	9.88910007477	9.31639957428	7.14219999313	12.7974004745	9.33090019226
EGFL8	6.79419994354	7.7687997818	6.83879995346	6.50199985504	8.23250007629	7.16629981995	8.53610038757	7.53219985962	8.53400039673	7.91979980469
EGFLAM	7.75309991837	8.54580020905	6.12109994888	7.72499990463	9.06910037994	8.72159957886	6.36140012741	6.33489990234	0.0	8.07740020752
EGFR	12.2756004333	12.0054998398	8.40369987488	11.7910003662	12.1936998367	11.9147996902	13.2019996643	12.6142997742	4.18909978867	10.446100235
EGFR-AS1	3.26139998436	3.08109998703	0.0	1.98829996586	1.98720002174	0.0	1.60440003872	1.79509997368	0.0	0.496499985456
EGLN1	10.2866001129	11.1639003754	11.1246004105	12.4062004089	10.5150995255	11.059800148	11.3571996689	10.8036003113	9.84469985962	10.7122001648
EGLN1P1	0.0	0.0	0.0	0.0	0.0	0.0	1.69309997559	0.0	0.0	0.0
EGLN3	10.1357002258	8.42619991302	12.6145000458	4.61509990692	9.29259967804	9.19320011139	10.1026000977	12.2061004639	4.51999998093	6.14659976959
EGLN3P1	0.0	0.0	0.0	0.985099971294	0.0	0.0	1.0109000206	0.577300012112	2.86190009117	0.0
EGOT	1.73360002041	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.1343998909	0.0
EGR1	13.2042999268	13.307299614	11.815199852	9.70139980316	13.2348003387	11.8395996094	13.3998003006	13.2978000641	11.2489004135	11.6353998184
EGR2	9.7966003418	10.1702003479	8.79329967499	4.9251999855	8.77579975128	8.24870014191	9.40979957581	9.29339981079	7.5748000145	8.97459983826
EGR3	8.46959972382	10.419500351	10.418800354	4.14160013199	8.11660003662	6.69880008698	9.32100009918	7.67420005798	9.64169979095	7.66919994354
EGR4	4.17430019379	1.4076000452	7.82719993591	1.97759997845	1.30739998817	1.61240005493	1.59959995747	6.56230020523	0.0	3.59610009193
EHBP1	9.92070007324	10.8097000122	9.27250003815	11.9531002045	10.5169000626	10.1595001221	11.8931999207	10.8926000595	9.79599952698	10.609000206
EHBP1L1	12.4351997375	11.6107997894	10.8821001053	8.71490001678	11.1620998383	11.2723999023	9.59729957581	12.0600996017	6.28170013428	11.7821998596
EHD2	12.9252996445	12.1975002289	10.793800354	9.3795003891	11.858499527	11.4085998535	11.1159000397	11.8219995499	11.0981998444	13.3225002289
EHD3	9.63869953156	9.26070022583	7.00080013275	6.34539985657	9.36050033569	9.16940021515	10.2650003433	10.0658998489	9.27639961243	10.6493997574
EHD4	11.4380998611	11.0503997803	11.6351003647	10.7742004395	11.0087003708	10.9034004211	10.1600999832	11.5583000183	10.1008996964	11.9132995605
EHD4-AS1	0.82800000906	1.4076000452	0.675000011921	0.0	0.79699999094	1.61240005493	1.0109000206	0.577300012112	3.14359998703	0.865299999714
EHF	9.45330047607	11.3388996124	3.87980008125	3.97189998627	11.9525003433	11.8864002228	5.54489994049	11.7165002823	0.0	2.92100000381
EHHADH	9.01049995422	9.93470001221	8.9563999176	14.4387998581	10.269200325	9.24139976501	9.51959991455	11.057299614	6.36639976501	8.50850009918
EHMT1-IT1	3.12960004807	2.57500004768	1.75969994068	0.0	1.98179996014	0.753499984741	1.0109000206	0.98860001564	0.0	1.79289996624
EHMT2-AS1	0.0	3.21169996262	0.0	0.0	3.59240007401	1.61240005493	0.0	0.0	0.0	0.865299999714
EI24P2	0.0	0.0	0.675000011921	0.0	0.0	0.753499984741	2.33940005302	0.0	1.36029994488	0.496499985456
EID1	11.2561998367	13.2179002762	13.2138004303	11.9864997864	13.0218000412	12.9990997314	12.7651996613	11.9524002075	13.4510002136	12.3521003723
EID2B	6.29500007629	6.73859977722	6.50909996033	4.36380004883	6.61980009079	6.16279983521	7.94649982452	5.86009979248	7.91179990768	7.92229986191
EID3	5.76789999008	6.13789987564	4.09649991989	3.29500007629	6.49560022354	6.38040018082	6.46449995041	6.71199989319	4.78900003433	5.55499982834
EIF1AX-AS1	0.0	0.869000017643	0.0	0.0	0.0	0.0	0.0	0.577300012112	3.14359998703	0.0
EIF1AXP1	5.82899999619	5.09759998322	6.3095998764	5.89979982376	5.59350013733	5.20800018311	5.29809999466	7.19719982147	7.81920003891	5.34289979935
EIF1AY	1.35070002079	10.3725996017	0.0	9.77260017395	9.00020027161	9.9623003006	1.0109000206	0.0	11.1833000183	7.80000019073
EIF1B	9.38300037384	10.60779953	9.15060043335	10.5437002182	10.0508003235	10.1902999878	10.9264001846	10.1451997757	12.0057001114	10.7423000336
EIF1B-AS1	4.8533000946	4.54309988022	3.99219989777	4.67220020294	5.24840021133	5.22310018539	6.91800022125	5.36999988556	5.95720005035	4.48309993744
EIF1P4	0.0	0.869000017643	0.0	0.0	1.30739998817	0.0	0.0	0.577300012112	4.18909978867	0.865299999714
EIF2AK2	11.9678001404	11.0881004333	11.1527004242	11.6599998474	11.3645000458	10.8887996674	11.2643995285	12.8206996918	12.6618995667	11.6042995453
EIF2AK3	10.4316997528	10.4891996384	12.3063001633	9.46590042114	10.8578996658	11.2474002838	9.77000045776	10.543299675	9.35429954529	10.1866998672
EIF2S2P3	1.77020001411	1.64339995384	2.03010010719	1.57930004597	2.02950000763	1.6507999897	1.64240002632	3.42149996758	5.8313999176	1.44000005722
EIF2S2P4	5.52769994736	4.54979991913	5.64459991455	4.14160013199	5.07620000839	6.46509981155	5.26609992981	6.40740013123	5.03499984741	5.52559995651
EIF2S2P5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EIF2S3L	2.52600002289	5.6561999321	6.40740013123	3.21199989319	3.82789993286	4.23780012131	4.69560003281	3.80649995804	4.55030012131	3.8928000927
EIF3EP1	4.96530008316	4.59340000153	3.02940011024	1.56509995461	6.16599988937	5.22310018539	5.77629995346	7.17199993134	6.16050004959	6.59619998932
EIF3FP1	1.35070002079	1.81589996815	1.13300001621	0.0	1.99790000916	1.62849998474	1.02540004253	2.33769989014	0.0	2.36330008507
EIF3FP3	7.28950023651	7.44770002365	7.48140001297	6.35869979858	8.17920017242	7.67689990997	7.54729986191	7.83879995346	9.45569992065	8.14500045776
EIF3J-AS1	7.61159992218	8.58769989014	8.10519981384	6.9498000145	8.99810028076	8.91180038452	8.46759986877	7.41190004349	9.6830997467	6.96190023422
EIF3KP1	1.73360002041	0.869000017643	2.6710999012	0.0	0.79699999094	0.0	0.0	1.30820000172	0.0	1.61080002785
EIF3LP2	0.852999985218	2.98799991608	0.935599982738	1.28100001812	2.48589992523	2.06200003624	1.01820003986	0.0	1.40369999409	0.897499978542
EIF3LP3	0.0	1.80219995975	1.48010003567	0.0	2.23099994659	0.753499984741	0.0	0.0	2.86190009117	0.0
EIF4A1P10	3.81290006638	4.55380010605	5.14949989319	2.57430005074	3.34999990463	5.73680019379	5.50769996643	3.73259997368	4.63000011444	5.3734998703
EIF4A1P2	1.98590004444	2.08109998703	2.8248000145	1.91149997711	2.34430003166	3.63380002975	3.58189988136	2.52819991112	3.58529996872	2.91470003128
EIF4A1P4	1.35950005054	0.0	0.733099997044	1.98469996452	0.0	3.2867000103	1.01820003986	2.23289990425	0.0	1.660400033
EIF4A2P1	1.35070002079	0.0	0.675000011921	0.0	0.0	1.61240005493	0.0	0.98860001564	0.0	1.15869998932
EIF4A2P2	1.73360002041	0.0	1.13300001621	0.0	1.30739998817	0.0	0.0	0.577300012112	1.36029994488	1.61080002785
EIF4A2P4	0.0	1.80219995975	0.675000011921	0.985099971294	0.0	1.61889994144	0.0	2.31369996071	0.0	2.26559996605
EIF4BP2	0.834200024605	1.89170002937	1.14470005035	0.0	1.31599998474	2.15599989891	0.0	0.0	0.822099983692	0.0
EIF4BP3	3.56620001793	4.63570022583	4.73880004883	3.53570008278	5.26840019226	5.55830001831	3.92149996758	3.05960011482	6.23600006104	2.39409995079
EIF4BP5	0.82800000906	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.9170999527	0.496499985456
EIF4BP6	5.53200006485	8.14550018311	7.33669996262	6.24819993973	7.94189977646	7.56150007248	6.054500103	5.58389997482	8.59609985352	4.16039991379
EIF4BP7	6.36649990082	7.58109998703	8.43780040741	7.00719976425	8.07100009918	7.1658000946	4.91349983215	6.01910018921	6.37900018692	5.31559991837
EIF4E1B	2.28570008278	0.0	0.0	0.0	0.0	0.0	1.0109000206	0.0	0.0	0.0
EIF4E3	10.1386995316	10.4187002182	8.56459999084	6.69820022583	10.1738004684	10.2854003906	10.056599617	7.18179988861	10.5165996552	10.5752000809
EIF4EBP1	9.99269962311	8.99460029602	9.63490009308	8.59210014343	9.66440010071	11.2356004715	9.65659999847	11.0279998779	13.3940000534	10.7465000153
EIF4EBP3	8.28190040588	9.85859966278	8.7018995285	11.1062002182	10.1282997131	9.94610023499	8.90190029144	7.32070016861	10.2594003677	7.52710008621
EIF4EP1	4.64559984207	0.869000017643	2.19519996643	2.29800009727	1.68369996548	0.0	0.0	2.78769993782	5.21320009232	2.09990000725
EIF4EP2	6.57259988785	6.07280015945	6.66200017929	6.62090015411	6.44950008392	7.02129983902	7.70370006561	6.79930019379	7.41109991074	5.65210008621
EIF4HP1	3.63890004158	4.55030012131	4.95620012283	4.10599994659	4.45190000534	4.88630008698	4.98549985886	4.28499984741	5.01910018921	4.01359987259
EIF4HP2	4.04540014267	3.07690000534	2.53069996834	0.985099971294	3.18899989128	3.81209993362	2.0164000988	2.98000001907	5.58559989929	3.49559998512
EIF5A2	7.34889984131	7.56549978256	8.40369987488	6.82829999924	7.0392999649	7.51919984818	8.72220039368	9.01840019226	3.58159995079	9.78100013733
EIF5AL1	4.78849983215	5.8422999382	8.79319953918	7.07609987259	7.65180015564	7.45289993286	6.29339981079	8.08870029449	7.41279983521	6.49560022354
EIF5AP2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.500800013542
EIF5AP3	0.0	0.0	1.48010003567	0.985099971294	0.0	0.753499984741	0.0	0.577300012112	0.0	0.0
EIF5AP4	5.80579996109	5.98089981079	6.3060002327	4.79689979553	4.78079986572	5.41300010681	2.21239995956	4.84310007095	4.59679985046	6.25659990311
ELANE	0.0	3.65190005302	0.675000011921	0.0	5.52309989929	2.53640007973	4.87900018692	0.0	9.82489967346	1.95449995995
ELAVL2	2.99580001831	8.37679958344	2.19519996643	2.78169989586	5.1563000679	2.97429990768	7.54519987106	8.3780002594	0.0	6.12120008469
ELAVL3	0.0	3.21169996262	0.675000011921	0.0	3.83529996872	1.61240005493	9.90900039673	0.0	0.0	0.496499985456
ELAVL4	3.7444999218	2.76239991188	1.75969994068	0.0	1.98179996014	4.18170022964	8.7326002121	3.14960002899	3.9170999527	2.35290002823
ELDR	0.0	0.0	0.0	0.0	0.0	0.0	4.0204000473	0.98860001564	0.0	1.40240001678
ELF1	11.0443000793	10.3905000687	12.5202999115	10.160200119	11.0487003326	11.3625001907	10.3716001511	11.1907997131	13.8242998123	10.6160001755
ELF3	13.6879997253	11.7645998001	13.7335996628	11.6379003525	10.9823999405	13.0095996857	5.22639989853	14.7730998993	4.18909978867	8.60680007935
ELF4	10.9106998444	7.82410001755	10.6533002853	6.09969997406	8.86299991608	8.26809978485	8.83870029449	11.2320995331	9.55420017242	11.4329004288
ELF5	4.64559984207	8.97340011597	0.675000011921	3.55749988556	6.37260007858	8.13710021973	6.28830003738	3.56399989128	0.0	0.0
ELFN1	5.97760009766	6.29799985886	5.51550006866	9.10190010071	6.26599979401	6.06279993057	6.67980003357	4.46999979019	0.0	6.01529979706
ELFN1-AS1	2.4986000061	1.79879999161	0.675000011921	0.0	7.47569990158	4.89760017395	0.0	1.79100000858	0.0	6.35640001297
ELFN2	1.73360002041	1.79879999161	0.0	0.0	1.30739998817	0.0	2.33940005302	0.0	0.0	0.0
ELK3	11.7899999619	10.5565004349	9.97189998627	9.86180019379	10.4580001831	10.7815999985	10.888299942	11.3554000854	10.0257997513	12.0900001526
ELK4	11.1238002777	11.1101999283	10.641500473	12.0222997665	12.4828996658	11.6286001205	9.76659965515	11.2097997665	11.3718996048	10.7091999054
ELL2	11.4067001343	12.9274997711	9.79399967194	12.4319000244	12.4083003998	11.7939996719	10.9605998993	11.6051998138	8.67980003357	10.9583997726
ELL2P1	3.12829995155	3.1686000824	2.29850006104	3.06609988213	2.3125	2.5882999897	1.60920000076	2.38610005379	0.0	2.00710010529
ELL3	6.55760002136	8.60599994659	9.20349979401	5.18769979477	8.07450008392	7.78219985962	5.34899997711	7.99840021133	6.04029989243	4.37529993057
ELMO1	9.68150043488	9.1219997406	8.3360004425	10.8240995407	8.68050003052	9.09710025787	11.2244997025	7.35659980774	12.3935003281	10.4503002167
ELMO3	10.8990001678	10.2349996567	10.4492998123	5.80340003967	10.6282997131	10.6061000824	6.76310014725	10.2803001404	4.61539983749	5.80870008469
ELMOD1	2.84829998016	4.06199979782	1.48010003567	0.0	4.04320001602	2.84260010719	8.80640029907	1.30820000172	0.0	3.64429998398
ELMSAN1	10.9130001068	10.4152002335	12.6490001678	9.35809993744	10.6059999466	10.0052995682	9.89210033417	11.0970001221	13.0878000259	11.4156999588
ELN	11.2686004639	12.6679000854	9.06820011139	12.3774995804	13.1243000031	12.2208995819	12.1877002716	8.9856004715	10.0506000519	11.8446998596
ELOVL1	11.9322004318	11.2953996658	11.6584997177	10.3515996933	11.4967002869	11.674200058	11.3549995422	11.8332996368	10.9788999557	11.5929002762
ELOVL2	5.19610023499	11.299200058	3.22530007362	12.3921003342	10.4118995667	6.53779983521	6.57620000839	5.99980020523	0.0	8.48890018463
ELOVL2-AS1	0.0	5.054500103	0.0	5.43009996414	4.16690015793	0.0	1.0109000206	0.0	0.0	0.496499985456
ELOVL3	2.68400001526	1.79879999161	4.91800022125	1.56509995461	2.93300008774	0.753499984741	3.47930002213	6.79110002518	0.0	4.77050018311
